MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,RingCount,activity_label
389.84600000000006,5.146400000000003,3,4,82.7,5,4,1
476.96800000000013,4.699000000000003,2,6,86.38000000000001,5,5,1
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
469.9480000000004,5.1551000000000045,2,6,79.38000000000001,7,4,1
485.94700000000023,4.389900000000002,2,7,88.61000000000001,8,4,1
393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,0
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,0
458.5430000000002,4.683300000000003,2,6,77.41000000000001,6,4,0
446.5070000000001,4.813800000000003,2,5,68.18,5,4,0
462.9620000000001,5.328100000000004,2,5,68.18,5,4,0
442.54400000000015,4.983120000000003,2,5,68.18,5,4,0
428.5170000000001,4.674700000000003,2,5,68.18,5,4,0
393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,1
436.3020000000001,5.727100000000003,2,5,79.80000000000001,5,4,0
485.79400000000015,6.502700000000003,2,5,66.91,5,4,0
406.8980000000001,5.740200000000002,2,5,66.91,5,4,0
401.85700000000014,5.073700000000002,2,5,79.80000000000001,5,4,0
358.8980000000001,5.191800000000003,2,5,49.84,7,3,0
445.7730000000001,6.462900000000001,2,5,49.84,5,4,0
366.87700000000007,5.700400000000002,2,5,49.84,5,4,0
440.7320000000001,5.796400000000002,2,5,62.730000000000004,5,4,0
444.8940000000004,4.028000000000003,1,7,68.74000000000001,7,5,1
492.96000000000043,3.2837000000000014,1,8,93.65,7,5,1
432.8830000000003,3.8839000000000024,1,7,68.74000000000001,8,4,1
458.92100000000045,4.275600000000003,1,7,68.74000000000001,8,5,1
460.9620000000004,4.602100000000004,1,7,59.51000000000001,7,5,1
474.98900000000043,4.992200000000005,1,7,59.51000000000001,8,5,1
458.92100000000045,4.4181000000000035,1,7,68.74000000000001,8,5,1
446.91000000000037,4.274000000000004,1,7,68.74000000000001,9,4,1
418.8560000000003,3.229800000000002,2,7,79.74000000000001,7,4,1
432.8830000000003,3.619900000000002,2,7,79.74000000000001,8,4,1
506.9870000000005,3.6738000000000026,1,8,93.65,8,5,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,1
472.9480000000005,4.665700000000004,1,7,68.74000000000001,8,5,1
444.8940000000004,3.885500000000003,1,7,68.74000000000001,7,5,1
539.258,5.848900000000001,2,5,76.14,6,4,1
463.3350000000001,5.543500000000003,2,5,76.14,7,4,1
440.3890000000004,5.4238000000000035,2,5,53.080000000000005,7,4,1
468.3990000000001,5.340500000000004,2,5,70.15,7,4,1
414.3070000000001,4.026100000000001,2,5,70.15,6,3,1
315.17400000000004,3.7181000000000015,2,4,63.83,2,3,0
369.22200000000004,4.260400000000002,2,4,66.91,4,3,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,1
539.258,5.848900000000001,2,5,76.14,6,4,1
463.3350000000001,5.543500000000003,2,5,76.14,7,4,1
440.3890000000004,5.4238000000000035,2,5,53.080000000000005,7,4,1
468.3990000000001,5.340500000000004,2,5,70.15,7,4,1
414.3070000000001,4.026100000000001,2,5,70.15,6,3,1
315.17400000000004,3.7181000000000015,2,4,63.83,2,3,1
369.22200000000004,4.260400000000002,2,4,66.91,4,3,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,1
539.258,5.848900000000001,2,5,76.14,6,4,1
463.3350000000001,5.543500000000003,2,5,76.14,7,4,1
440.3890000000004,5.4238000000000035,2,5,53.080000000000005,7,4,1
468.3990000000001,5.340500000000004,2,5,70.15,7,4,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,1
943.4940000000003,7.797840000000008,4,12,246.58999999999997,13,7,1
821.2710000000002,8.313320000000004,3,10,160.71999999999997,13,6,1
754.2620000000002,6.624720000000006,4,10,186.73999999999995,12,6,1
768.2890000000003,6.885420000000007,4,10,172.75,13,6,1
737.2750000000003,7.714720000000007,3,9,149.64,12,6,1
721.2760000000003,8.699220000000006,3,9,126.58,12,6,1
717.2189999999998,8.078820000000006,2,9,127.02000000000001,9,7,1
730.2620000000002,7.994020000000008,2,9,121.03000000000002,9,7,1
716.2349999999998,7.651820000000006,3,9,129.82,9,7,1
788.2980000000001,8.520720000000008,2,10,147.32999999999998,10,7,1
794.3270000000001,7.323820000000008,2,10,155.17,10,7,1
758.2720000000002,7.910720000000008,2,9,138.1,9,7,1
744.2450000000001,7.634220000000008,2,9,138.1,8,7,1
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
428.4520000000001,3.3608200000000013,2,8,111.03,6,4,1
428.4520000000001,3.3608200000000013,2,8,111.03,6,4,0
512.5740000000004,2.8042000000000007,2,10,117.50999999999999,7,5,1
512.5740000000004,2.8042000000000007,2,10,117.50999999999999,7,5,1
427.42400000000015,2.1426999999999996,3,8,144.89,6,4,1
441.45100000000014,3.0022,3,8,130.89999999999998,6,4,1
455.5220000000002,3.8900000000000023,2,8,105.03999999999999,8,4,1
453.50600000000026,3.644000000000002,2,8,105.03999999999999,6,5,1
467.5330000000003,4.034100000000002,2,8,105.03999999999999,6,5,1
482.5480000000003,2.7956000000000003,2,9,108.27999999999999,6,5,1
482.5480000000003,2.7956000000000003,2,9,108.27999999999999,6,5,1
469.5050000000003,2.8804000000000007,2,9,114.27,6,5,1
469.5050000000003,2.8804000000000007,2,9,114.27,6,5,0
418.84400000000005,3.6972000000000014,2,7,101.8,5,4,1
418.84400000000005,3.6972000000000014,2,7,101.8,5,4,1
384.39900000000006,3.043800000000001,2,7,101.8,5,4,1
441.4950000000001,2.975600000000001,2,8,105.04,7,4,1
471.52100000000024,2.9842000000000013,2,9,114.26999999999998,8,4,0
471.52100000000024,2.9842000000000013,2,9,114.26999999999998,8,4,1
415.4090000000001,3.019300000000001,1,9,108.23,6,4,1
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,1
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,0
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,0
360.3770000000001,2.5101000000000004,2,8,107.95,4,4,0
360.3770000000001,2.5100999999999996,2,8,107.95,4,4,0
360.3770000000001,2.5101000000000004,2,8,107.94999999999999,4,4,0
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
428.4520000000001,3.3608200000000013,2,8,111.03,6,4,1
428.4520000000001,3.3608200000000013,2,8,111.03,6,4,0
512.5740000000004,2.8042000000000007,2,10,117.50999999999999,7,5,1
512.5740000000004,2.8042000000000007,2,10,117.50999999999999,7,5,1
427.42400000000015,2.1426999999999996,3,8,144.89,6,4,1
441.45100000000014,3.0022,3,8,130.89999999999998,6,4,1
455.5220000000002,3.8900000000000023,2,8,105.03999999999999,8,4,1
453.50600000000026,3.644000000000002,2,8,105.03999999999999,6,5,1
467.5330000000003,4.034100000000002,2,8,105.03999999999999,6,5,1
482.5480000000003,2.7956000000000003,2,9,108.27999999999999,6,5,1
482.5480000000003,2.7956000000000003,2,9,108.27999999999999,6,5,0
469.5050000000003,2.8804000000000007,2,9,114.27,6,5,1
469.5050000000003,2.8804000000000007,2,9,114.27,6,5,0
418.84400000000005,3.6972000000000014,2,7,101.8,5,4,1
418.84400000000005,3.6972000000000014,2,7,101.8,5,4,1
384.39900000000006,3.043800000000001,2,7,101.8,5,4,1
441.4950000000001,2.975600000000001,2,8,105.04,7,4,1
471.52100000000024,2.9842000000000013,2,9,114.26999999999998,8,4,0
471.52100000000024,2.9842000000000013,2,9,114.26999999999998,8,4,1
415.4090000000001,3.019300000000001,1,9,108.23,6,4,1
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,1
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,0
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,0
360.3770000000001,2.5101000000000004,2,8,107.95,4,4,0
360.3770000000001,2.5100999999999996,2,8,107.95,4,4,0
360.3770000000001,2.5101000000000004,2,8,107.94999999999999,4,4,0
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
428.4520000000001,3.3608200000000013,2,8,111.03,6,4,1
428.4520000000001,3.3608200000000013,2,8,111.03,6,4,0
512.5740000000004,2.8042000000000007,2,10,117.50999999999999,7,5,1
512.5740000000004,2.8042000000000007,2,10,117.50999999999999,7,5,1
427.42400000000015,2.1426999999999996,3,8,144.89,6,4,1
441.45100000000014,3.0022,3,8,130.89999999999998,6,4,1
455.5220000000002,3.8900000000000023,2,8,105.03999999999999,8,4,1
453.50600000000026,3.644000000000002,2,8,105.03999999999999,6,5,1
467.5330000000003,4.034100000000002,2,8,105.03999999999999,6,5,1
482.5480000000003,2.7956000000000003,2,9,108.27999999999999,6,5,1
482.5480000000003,2.7956000000000003,2,9,108.27999999999999,6,5,0
469.5050000000003,2.8804000000000007,2,9,114.27,6,5,1
469.5050000000003,2.8804000000000007,2,9,114.27,6,5,0
418.84400000000005,3.6972000000000014,2,7,101.8,5,4,1
418.84400000000005,3.6972000000000014,2,7,101.8,5,4,1
384.39900000000006,3.043800000000001,2,7,101.8,5,4,1
441.4950000000001,2.975600000000001,2,8,105.04,7,4,1
471.52100000000024,2.9842000000000013,2,9,114.26999999999998,8,4,0
471.52100000000024,2.9842000000000013,2,9,114.26999999999998,8,4,1
415.4090000000001,3.019300000000001,1,9,108.23,6,4,1
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,1
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,0
414.4250000000001,3.0524000000000013,2,8,111.03,6,4,0
360.3770000000001,2.5101000000000004,2,8,107.95,4,4,0
360.3770000000001,2.5100999999999996,2,8,107.95,4,4,0
635.7399999999997,6.813820000000009,1,8,89.05,11,6,1
459.61900000000026,5.698500000000005,3,7,82.96000000000001,7,5,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,0
548.0180000000001,5.588100000000004,1,7,79.82000000000001,8,5,0
441.8940000000001,4.009100000000002,1,6,70.59,5,4,0
548.0180000000001,5.588100000000004,1,7,79.82000000000001,8,5,1
441.8940000000001,4.009100000000002,1,6,70.59,5,4,0
330.75,3.970200000000002,2,5,59.07000000000001,2,4,0
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,0
330.75,3.970200000000002,2,5,59.07000000000001,2,4,1
466.4130000000001,5.751000000000004,2,6,68.76,5,4,1
578.6660000000004,4.491000000000004,3,10,129.76,7,6,1
466.5380000000003,4.189400000000004,4,8,120.08999999999999,7,4,1
452.51100000000025,3.435100000000002,3,8,111.30000000000001,6,4,1
454.43900000000025,3.277300000000001,3,9,151.2,6,4,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,0
380.44400000000024,3.229800000000002,1,4,70.08000000000001,3,4,0
394.47100000000034,3.5328000000000026,0,4,59.080000000000005,4,4,0
378.4280000000002,3.331000000000002,1,5,71.77,3,4,0
291.30600000000004,2.6862000000000013,1,4,51.46,2,3,0
392.45500000000027,3.634000000000002,0,5,60.77,4,4,0
333.74600000000004,3.8004000000000024,0,4,40.46,3,3,0
305.333,2.989200000000001,0,4,40.46,3,3,0
552.6830000000002,4.013920000000003,1,7,88.14999999999999,6,6,1
552.6830000000002,4.013920000000003,1,7,88.14999999999999,6,6,1
552.6830000000002,4.013920000000003,1,7,88.14999999999999,6,6,1
573.1010000000002,4.358900000000004,1,7,88.14999999999999,6,6,1
606.6530000000004,4.724300000000005,1,7,88.14999999999999,6,6,1
556.6460000000002,3.8446000000000033,1,7,88.14999999999999,6,6,1
568.6820000000002,3.714100000000003,1,8,97.38,7,6,1
566.7100000000003,3.7436000000000034,1,7,88.14999999999999,8,6,1
537.6680000000002,4.762900000000005,1,6,84.91,6,6,1
538.6560000000002,3.7055000000000025,1,7,88.14999999999999,6,6,1
538.6560000000002,3.7055000000000025,1,7,88.14999999999999,6,6,1
440.5070000000002,3.953700000000003,1,5,81.67,5,5,1
568.6820000000001,3.714100000000003,1,8,97.38,7,6,1
574.7300000000001,3.8422000000000027,1,8,97.38,7,6,1
560.7030000000001,3.4521000000000015,1,8,97.38,7,6,1
534.6650000000003,2.9179000000000013,1,8,97.38,7,5,1
506.6110000000004,2.1393000000000004,1,8,97.38,6,5,1
556.6710000000003,3.2250000000000014,2,8,106.17,10,5,1
582.7090000000002,3.7097000000000024,1,8,97.38,8,6,1
582.7090000000002,3.7097000000000024,1,8,97.38,8,6,1
596.7360000000002,4.099800000000004,1,8,97.38,8,6,1
596.7360000000002,4.099800000000004,1,8,97.38,8,6,1
596.7360000000001,4.099800000000004,1,8,97.38,8,6,1
610.7630000000001,4.536200000000004,2,8,106.17,9,6,1
393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,1
443.2610000000001,3.091520000000002,1,7,115.30999999999999,6,3,0
457.2880000000001,3.2787200000000007,2,7,128.44,6,3,1
458.2720000000001,3.402120000000002,2,7,122.64999999999999,6,3,1
457.2880000000001,3.2787200000000016,2,7,128.44,6,3,0
458.2720000000001,3.402120000000002,2,7,122.64999999999999,6,3,0
476.7180000000001,4.349920000000003,1,6,102.41999999999999,6,3,0
456.3000000000001,4.004940000000002,1,6,102.42,6,3,0
442.2730000000001,3.6965200000000022,1,6,102.41999999999999,6,3,0
479.9420000000003,3.2821200000000017,2,6,117.94999999999999,6,3,0
485.94700000000023,4.389900000000002,2,7,88.61000000000001,8,4,1
393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,0
515.9290000000002,4.184300000000002,3,8,123.7,8,4,1
455.87700000000024,4.088300000000002,3,6,97.40000000000002,6,4,1
530.9880000000003,3.4754000000000023,3,8,112.08,7,5,0
530.0000000000003,4.9599000000000055,3,7,108.84,7,5,0
555.0540000000002,5.425700000000005,2,7,91.85,6,6,0
543.9830000000004,4.704400000000004,2,8,107.07000000000001,5,6,0
521.9270000000004,5.596600000000004,2,6,88.61,5,5,0
521.9270000000004,5.596600000000004,2,6,88.61,5,5,0
503.9370000000004,5.299400000000004,2,6,88.61,5,5,0
500.96200000000033,4.112900000000002,2,7,91.85000000000001,5,5,0
507.9000000000004,5.206500000000004,2,6,88.61,5,5,0
475.8830000000003,4.519200000000003,2,6,88.61,5,5,0
473.89200000000034,3.5420000000000016,3,7,108.84,5,5,0
517.0050000000002,4.749000000000002,2,7,91.85000000000001,9,4,0
531.0320000000002,5.1391000000000036,2,7,91.85000000000001,10,4,1
502.9780000000003,4.358900000000002,2,7,91.85000000000001,8,4,1
531.0320000000002,5.187000000000003,3,7,100.64000000000001,11,4,0
502.9780000000003,4.406800000000002,3,7,100.64000000000001,9,4,1
519.9610000000004,4.464100000000002,3,8,115.86000000000001,10,4,1
489.9350000000003,4.491600000000003,3,7,106.63000000000001,9,4,0
530.9880000000002,3.7873000000000028,3,8,109.87000000000002,8,5,1
529.0160000000002,4.941000000000003,3,7,100.64000000000001,8,5,1
514.9890000000003,4.550900000000002,3,7,100.64000000000001,8,5,1
517.0050000000002,4.796900000000003,3,7,100.64000000000001,10,4,0
488.95100000000025,4.016700000000002,3,7,100.64000000000001,8,4,0
523.9740000000002,3.4997000000000016,3,8,131.54,8,4,1
475.90800000000024,4.1015000000000015,3,7,106.63000000000001,8,4,0
461.88100000000026,3.447400000000001,4,7,117.63000000000001,7,4,1
485.94700000000023,4.389900000000002,2,7,88.61000000000001,8,4,1
393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,1
515.9290000000002,4.184300000000002,3,8,123.7,8,4,1
455.87700000000024,4.088300000000002,3,6,97.40000000000002,6,4,1
530.9880000000003,3.4754000000000023,3,8,112.08,7,5,1
530.0000000000003,4.9599000000000055,3,7,108.84,7,5,1
555.0540000000002,5.425700000000005,2,7,91.85,6,6,1
543.9830000000004,4.704400000000004,2,8,107.07000000000001,5,6,0
521.9270000000004,5.596600000000004,2,6,88.61,5,5,1
521.9270000000004,5.596600000000004,2,6,88.61,5,5,1
503.9370000000004,5.299400000000004,2,6,88.61,5,5,1
500.96200000000033,4.112900000000002,2,7,91.85000000000001,5,5,1
507.9000000000004,5.206500000000004,2,6,88.61,5,5,0
475.8830000000003,4.519200000000003,2,6,88.61,5,5,1
473.89200000000034,3.5420000000000016,3,7,108.84,5,5,1
517.0050000000002,4.749000000000002,2,7,91.85000000000001,9,4,1
531.0320000000002,5.1391000000000036,2,7,91.85000000000001,10,4,1
502.9780000000003,4.358900000000002,2,7,91.85000000000001,8,4,1
531.0320000000002,5.187000000000003,3,7,100.64000000000001,11,4,1
502.9780000000003,4.406800000000002,3,7,100.64000000000001,9,4,1
519.9610000000004,4.464100000000002,3,8,115.86000000000001,10,4,1
489.9350000000003,4.491600000000003,3,7,106.63000000000001,9,4,1
530.9880000000002,3.7873000000000028,3,8,109.87000000000002,8,5,1
529.0160000000002,4.941000000000003,3,7,100.64000000000001,8,5,1
514.9890000000003,4.550900000000002,3,7,100.64000000000001,8,5,1
517.0050000000002,4.796900000000003,3,7,100.64000000000001,10,4,1
488.95100000000025,4.016700000000002,3,7,100.64000000000001,8,4,1
523.9740000000002,3.4997000000000016,3,8,131.54,8,4,1
475.90800000000024,4.1015000000000015,3,7,106.63000000000001,8,4,1
461.88100000000026,3.447400000000001,4,7,117.63000000000001,7,4,1
359.7690000000001,3.7422000000000013,2,6,93.57000000000002,5,3,0
395.8240000000002,3.290700000000002,2,7,110.64000000000001,5,3,0
342.78600000000006,3.821500000000002,1,6,59.510000000000005,3,4,0
377.8090000000002,3.1590000000000016,1,7,90.41000000000001,3,4,0
362.8420000000001,3.2771000000000017,1,5,75.19,4,3,0
461.9120000000002,4.012800000000002,2,9,115.33000000000001,5,5,0
422.89400000000023,3.2943000000000016,1,7,93.65,6,3,0
393.8520000000002,3.4475000000000025,1,7,90.41000000000001,5,3,0
372.8120000000002,4.0024000000000015,2,6,85.37000000000002,5,3,0
358.8290000000001,4.110000000000002,1,6,59.510000000000005,5,3,0
378.79700000000014,2.4029,2,7,116.43,3,4,0
406.8510000000002,3.0058000000000007,1,7,93.65,4,4,0
477.9550000000002,4.301300000000003,2,9,115.33000000000001,7,4,0
331.7590000000001,3.749600000000002,2,6,76.50000000000001,4,3,0
394.8400000000002,2.6914000000000007,2,7,116.42999999999999,5,3,0
408.8670000000002,2.9521000000000015,2,7,102.44000000000001,6,3,0
358.78500000000014,3.142900000000001,2,6,99.36,5,3,1
639.6839999999997,5.926720000000005,2,9,122.33,11,6,0
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,1
393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,1
413.4810000000003,3.1979000000000024,1,6,70.59,5,4,1
468.56100000000043,2.883700000000002,1,7,73.83000000000001,5,5,1
453.54600000000045,4.122200000000004,1,6,70.59,5,5,1
441.53500000000037,3.978100000000003,1,6,70.59,7,4,1
467.57300000000043,4.510700000000004,1,6,70.59,5,5,1
467.57300000000043,4.368200000000004,1,6,70.59,5,5,1
439.5190000000004,3.7321000000000026,1,6,70.59,5,5,1
455.5180000000004,2.9685000000000015,1,7,79.82000000000001,5,5,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,1
393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,1
427.5080000000003,3.5880000000000027,1,6,70.59,5,4,0
455.5620000000004,4.368200000000004,1,6,70.59,7,4,0
453.54600000000045,4.122200000000004,1,6,70.59,5,5,0
467.5730000000005,4.512300000000004,1,6,70.59,5,5,0
481.6000000000005,4.900800000000005,1,6,70.59,5,5,0
481.6000000000005,4.758300000000005,1,6,70.59,5,5,0
482.5880000000005,3.2738000000000023,1,7,73.83000000000001,5,5,0
469.54500000000047,3.3586000000000027,1,7,79.82000000000001,5,5,0
413.4810000000003,3.1979000000000024,1,6,70.59,5,4,1
468.56100000000043,2.883700000000002,1,7,73.83000000000001,5,5,1
453.54600000000045,4.122200000000004,1,6,70.59,5,5,1
441.53500000000037,3.978100000000003,1,6,70.59,7,4,1
467.57300000000043,4.510700000000004,1,6,70.59,5,5,1
467.57300000000043,4.368200000000004,1,6,70.59,5,5,1
439.5190000000004,3.7321000000000026,1,6,70.59,5,5,1
455.5180000000004,2.9685000000000015,1,7,79.82000000000001,5,5,1
554.5250000000001,6.6478800000000025,2,6,104.10999999999999,7,5,0
371.8240000000002,4.566400000000004,1,6,65.5,6,3,0
275.31100000000004,4.165300000000001,3,3,60.94,2,4,1
464.83100000000013,5.549700000000003,3,4,92.35000000000001,5,3,0
553.0380000000001,5.893000000000005,4,7,111.64000000000001,12,4,1
603.0450000000001,6.772700000000006,4,7,111.64000000000001,12,4,1
644.0980000000004,6.068400000000006,4,8,114.88,11,5,1
551.0220000000003,5.911000000000005,3,7,100.64,9,5,0
542.6400000000002,5.435520000000004,3,8,109.87000000000002,10,5,0
581.0480000000001,5.919600000000005,3,8,109.87000000000002,10,5,0
631.0549999999997,6.799300000000005,3,8,109.87000000000002,10,5,1
631.0549999999997,6.799300000000005,3,8,109.87000000000002,10,5,1
369.22200000000004,4.260400000000002,2,4,66.91,4,3,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,0
342.4680000000003,3.5066000000000024,1,5,58.120000000000005,3,4,0
364.47400000000016,4.068000000000002,1,5,58.120000000000005,4,4,1
368.4370000000001,3.953120000000003,1,5,58.120000000000005,3,4,1
296.374,3.4989000000000026,2,4,66.91,4,3,0
446.49200000000013,3.6937000000000015,3,7,125.96999999999998,7,4,0
318.3800000000001,4.0603000000000025,2,4,66.91,5,3,1
318.3800000000001,4.0603000000000025,2,4,66.91,5,3,0
350.3780000000001,3.515100000000002,2,6,85.37,6,3,1
322.3430000000001,3.945420000000002,2,4,66.91,4,3,0
387.21200000000005,4.3995000000000015,2,4,66.91,4,3,1
369.22200000000004,4.260400000000002,2,4,66.91,4,3,0
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,0
342.4680000000003,3.5066000000000024,1,5,58.120000000000005,3,4,0
364.47400000000016,4.068000000000002,1,5,58.120000000000005,4,4,0
364.47400000000016,4.068000000000003,1,5,58.120000000000005,4,4,0
429.34300000000013,4.576520000000003,1,5,58.120000000000005,3,4,0
433.3060000000001,4.407200000000002,1,5,58.120000000000005,3,4,0
368.4370000000001,3.953120000000003,1,5,58.120000000000005,3,4,0
296.374,3.4989000000000026,2,4,66.91,4,3,0
446.49200000000013,3.6937000000000015,3,7,125.96999999999998,7,4,0
452.52100000000013,3.755200000000001,3,8,125.96999999999998,7,4,0
411.4470000000001,1.6696699999999998,5,7,162.95,6,3,0
369.4060000000001,2.1452999999999998,3,6,127.07,5,3,0
318.38000000000005,4.0603000000000025,2,4,66.91,5,3,0
318.3800000000001,4.0603000000000025,2,4,66.91,5,3,0
318.3800000000001,4.0603000000000025,2,4,66.91,5,3,0
350.3780000000001,3.515100000000002,2,6,85.37,6,3,0
399.2480000000001,4.269000000000002,2,5,76.14,5,3,0
322.3430000000001,3.945420000000002,2,4,66.91,4,3,0
383.2490000000001,4.568820000000002,2,4,66.91,4,3,0
383.2490000000001,4.568820000000002,2,4,66.91,4,3,0
387.21200000000005,4.3995000000000015,2,4,66.91,4,3,0
387.21200000000005,4.3995000000000015,2,4,66.91,4,3,0
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
556.6270000000002,2.8554000000000004,2,9,123.24,7,5,1
582.6650000000002,3.3880000000000017,2,9,123.24,7,6,1
596.6920000000002,3.778100000000003,2,9,123.24,7,6,1
570.6540000000002,3.243900000000002,2,9,123.24,7,5,1
598.7080000000003,3.8800000000000026,2,9,123.24,8,5,1
612.7350000000001,4.270100000000004,2,9,123.24,9,5,1
632.725,4.596700000000004,2,9,123.24,8,6,1
618.6980000000001,4.430200000000004,2,9,123.24,8,6,1
646.752,4.466700000000004,2,9,123.24,9,6,1
676.7779999999999,4.475300000000003,2,10,132.47,10,6,1
681.1969999999998,5.120100000000004,2,9,123.24,9,6,1
664.7419999999998,4.605800000000004,2,9,123.24,9,6,1
632.725,4.425800000000003,2,9,123.24,9,6,1
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
556.6270000000002,2.8554000000000004,2,9,123.24,7,5,1
582.6650000000002,3.3880000000000017,2,9,123.24,7,6,1
596.6920000000002,3.778100000000003,2,9,123.24,7,6,1
570.6540000000002,3.243900000000002,2,9,123.24,7,5,1
598.7080000000003,3.8800000000000026,2,9,123.24,8,5,1
612.7350000000001,4.270100000000004,2,9,123.24,9,5,1
632.725,4.596700000000004,2,9,123.24,8,6,1
618.6980000000001,4.430200000000004,2,9,123.24,8,6,1
646.752,4.466700000000004,2,9,123.24,9,6,1
676.7779999999999,4.475300000000003,2,10,132.47,10,6,1
681.1969999999998,5.120100000000004,2,9,123.24,9,6,1
664.7419999999998,4.605800000000004,2,9,123.24,9,6,1
632.725,4.425800000000003,2,9,123.24,9,6,1
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
556.6270000000002,2.8554000000000004,2,9,123.24,7,5,1
582.6650000000002,3.3880000000000017,2,9,123.24,7,6,1
596.6920000000002,3.778100000000003,2,9,123.24,7,6,1
570.6540000000002,3.243900000000002,2,9,123.24,7,5,1
598.7080000000003,3.8800000000000026,2,9,123.24,8,5,1
612.7350000000001,4.270100000000004,2,9,123.24,9,5,1
632.725,4.596700000000004,2,9,123.24,8,6,1
618.6980000000001,4.430200000000004,2,9,123.24,8,6,1
646.752,4.466700000000004,2,9,123.24,9,6,1
676.7779999999999,4.475300000000003,2,10,132.47,10,6,1
681.1969999999998,5.120100000000004,2,9,123.24,9,6,1
664.7419999999998,4.605800000000004,2,9,123.24,9,6,1
632.725,4.425800000000003,2,9,123.24,9,6,1
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
556.6270000000002,2.8554000000000004,2,9,123.24,7,5,1
582.6650000000002,3.3880000000000017,2,9,123.24,7,6,1
596.6920000000002,3.778100000000003,2,9,123.24,7,6,1
570.6540000000002,3.243900000000002,2,9,123.24,7,5,1
598.7080000000003,3.8800000000000026,2,9,123.24,8,5,1
612.7350000000001,4.270100000000004,2,9,123.24,9,5,1
632.725,4.596700000000004,2,9,123.24,8,6,1
618.6980000000001,4.430200000000004,2,9,123.24,8,6,1
646.752,4.466700000000004,2,9,123.24,9,6,1
676.7779999999999,4.475300000000003,2,10,132.47,10,6,1
681.1969999999998,5.120100000000004,2,9,123.24,9,6,1
664.7419999999998,4.605800000000004,2,9,123.24,9,6,1
632.725,4.425800000000003,2,9,123.24,9,6,1
494.9830000000003,4.550800000000003,2,8,91.85,8,4,1
556.6270000000002,2.8554000000000004,2,9,123.24,7,5,1
582.6650000000002,3.3880000000000017,2,9,123.24,7,6,1
596.6920000000002,3.778100000000003,2,9,123.24,7,6,1
570.6540000000002,3.243900000000002,2,9,123.24,7,5,1
598.7080000000003,3.8800000000000026,2,9,123.24,8,5,1
612.7350000000001,4.270100000000004,2,9,123.24,9,5,1
632.725,4.596700000000004,2,9,123.24,8,6,1
618.6980000000001,4.430200000000004,2,9,123.24,8,6,1
646.752,4.466700000000004,2,9,123.24,9,6,1
676.7779999999999,4.475300000000003,2,10,132.47,10,6,1
681.1969999999998,5.120100000000004,2,9,123.24,9,6,1
664.7419999999998,4.605800000000004,2,9,123.24,9,6,1
632.725,4.425800000000003,2,9,123.24,9,6,1
411.69800000000026,4.334600000000004,1,6,65.50000000000001,4,4,1
399.66200000000015,4.465100000000003,1,5,56.27000000000001,3,4,1
299.526,1.7065999999999992,3,5,78.27000000000001,3,3,1
381.67200000000014,4.326000000000003,1,5,56.27000000000001,3,4,1
429.6880000000003,4.473700000000004,1,6,65.50000000000001,4,4,1
317.516,1.8456999999999992,3,5,78.27000000000001,3,3,1
329.5520000000001,1.7152000000000003,3,6,87.50000000000001,4,3,1
347.5420000000001,1.8543000000000003,3,6,87.50000000000001,4,3,1
325.13300000000015,1.0703999999999998,3,7,96.73000000000002,5,3,1
